,kecamatan,kelurahan,latitude,longitude,status,total
26686,SAMARINDA UTARA,SEMPAJA TIMUR,-0.43049,117.1659152,1,11
26687,SAMARINDA UTARA,SEMPAJA TIMUR,-0.42422828515833955,117.16865630686654,0,10
26688,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4312035,117.1609396,0,8
26689,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4191171,117.167895,0,7
26690,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4490824,117.1545413,0,10
26691,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4403916,117.161536,0,10
26692,SAMARINDA UTARA,SEMPAJA TIMUR,-0.422936,117.168194,0,10
26693,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4487114,117.1546448,0,10
26694,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4192178,117.1683098,1,12
26695,SAMARINDA UTARA,SEMPAJA TIMUR,-0.42311433932315956,117.16836350141782,0,10
26696,SAMARINDA UTARA,SEMPAJA TIMUR,-0.436196,117.159894,0,10
26697,SAMARINDA UTARA,SEMPAJA TIMUR,-0.444079,117.157685,0,9
26698,SAMARINDA UTARA,SEMPAJA TIMUR,-0.447301,117.1562432,0,10
26699,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4475148,117.1574954,0,9
26700,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4270242,117.1685067,0,10
26701,SAMARINDA UTARA,SEMPAJA TIMUR,-0.42464601485658987,117.16766975334302,0,9
26702,SAMARINDA UTARA,SEMPAJA TIMUR,-0.447693,117.1552283,0,10
26703,SAMARINDA UTARA,SEMPAJA TIMUR,-0.42102506747563667,117.16805831316196,1,11
26704,SAMARINDA UTARA,SEMPAJA TIMUR,-0.423422,117.168433,1,11
26705,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4310659,117.1601302,1,12
26706,SAMARINDA UTARA,SEMPAJA TIMUR,-0.49146,117.1563353,0,10
26707,SAMARINDA UTARA,SEMPAJA TIMUR,-0.421129,117.16814,1,12
26708,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4353666,117.1601142,0,8
26709,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4464734,117.1586818,0,9
26710,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4479205,117.1574755,1,11
26711,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4272045,117.1614469,1,12
26712,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4203855,117.1690524,1,12
26713,SAMARINDA UTARA,SEMPAJA TIMUR,-0.420243,117.167971,0,10
26714,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4498951,117.1655168,1,12
26715,SAMARINDA UTARA,SEMPAJA TIMUR,-0.422111,117.168421,0,10
26716,SAMARINDA UTARA,SEMPAJA TIMUR,-0.426636,117.166313,0,10
26717,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4268698,117.1699823,0,10
26718,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4443388,117.1930186,0,10
26719,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4466227,117.1553027,1,11
26720,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4493737,117.1544924,0,10
26721,SAMARINDA UTARA,SEMPAJA TIMUR,-0.441419,117.164389,1,11
26722,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4195805,117.1679217,0,7
26723,SAMARINDA UTARA,SEMPAJA TIMUR,-0.422287,117.167538,0,10
26724,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4482226,117.1661599,0,7
26725,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4226868,117.1619043,0,9
26726,SAMARINDA UTARA,SEMPAJA TIMUR,-0.430938,117.1616392,0,7
26727,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4427804,117.1581617,1,12
26728,SAMARINDA UTARA,SEMPAJA TIMUR,-0.425695,117.166637,0,6
26729,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4470848,117.16495,0,10
26730,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4414553,117.1552811,0,10
26731,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4219413,117.1625917,0,10
26732,SAMARINDA UTARA,SEMPAJA TIMUR,-0.441014,117.15654,1,11
26733,SAMARINDA UTARA,SEMPAJA TIMUR,-0.44841497528999663,117.1541591287414,1,11
26734,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4250151,117.1674203,0,9
26735,SAMARINDA UTARA,SEMPAJA TIMUR,-0.425615,117.168748,1,11
26736,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4467515,117.1551586,1,11
26737,SAMARINDA UTARA,SEMPAJA TIMUR,-0.429037,117.163686,0,8
26738,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4497758,117.1667177,0,8
26739,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4229757,117.1673814,0,10
26740,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4467607,117.1556285,1,11
26741,SAMARINDA UTARA,SEMPAJA TIMUR,-0.425957,117.166879,1,12
26742,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4411853,117.1554216,0,9
26743,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4498765,117.1655196,1,11
26744,SAMARINDA UTARA,SEMPAJA TIMUR,-0.446625,117.156714,0,8
26745,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4353299,117.155662,1,13
26746,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4224251,117.1607082,0,10
26747,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4412425,117.1566476,1,11
26748,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4464008,117.1579576,1,13
26749,SAMARINDA UTARA,SEMPAJA TIMUR,-0.425698,117.167351,1,11
26750,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4431111,117.1578661,1,11
26751,SAMARINDA UTARA,SEMPAJA TIMUR,-0.441893,117.164053,1,11
26752,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4208605,117.1607952,0,9
26753,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4411892,117.1553651,0,10
26754,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4226972,117.1602336,1,11
26755,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4251822,117.1623446,0,7
26756,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4415482,117.1538158,1,12
26757,SAMARINDA UTARA,SEMPAJA TIMUR,-0.427523,117.159481,1,11
26758,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4383018,117.1551788,1,11
26759,SAMARINDA UTARA,SEMPAJA TIMUR,-0.421141,117.169785,1,13
26760,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4271897,117.1677457,1,13
26761,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4247702,117.1652573,1,11
26762,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4233313,117.1603538,1,12
26763,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4223211,117.1605396,1,12
26764,SAMARINDA UTARA,SEMPAJA TIMUR,-0.425338,117.1646319,0,10
26765,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4228653,117.1603241,0,10
26766,SAMARINDA UTARA,SEMPAJA TIMUR,-0.422266,117.1601149,1,12
26767,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4272991,117.1607947,1,12
26768,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4225555,117.1692319,0,9
26769,SAMARINDA UTARA,SEMPAJA TIMUR,-0.4270192,117.1649178,0,10
26770,SAMARINDA UTARA,SEMPAJA BARAT,-0.4406052,117.1515499,0,9
26771,SAMARINDA UTARA,SEMPAJA BARAT,-0.4464148,117.1549592,0,10
26772,SAMARINDA UTARA,SEMPAJA BARAT,-0.445051,117.150589,1,15
26773,SAMARINDA UTARA,SEMPAJA BARAT,-0.397433,117.1702084,0,10
26774,SAMARINDA UTARA,SEMPAJA BARAT,-0.4413691,117.1497586,0,10
26775,SAMARINDA UTARA,SEMPAJA BARAT,-0.4492418,117.1513891,1,12
26776,SAMARINDA UTARA,SEMPAJA BARAT,-0.4482339,117.1541957,0,9
26777,SAMARINDA UTARA,SEMPAJA BARAT,-0.4417501,117.1535283,1,11
26778,SAMARINDA UTARA,SEMPAJA BARAT,-0.441146,117.151787,0,10
26779,SAMARINDA UTARA,SEMPAJA BARAT,-0.4393806,117.1503841,0,10
26780,SAMARINDA UTARA,SEMPAJA BARAT,-0.4427805,117.1543298,0,10
26781,SAMARINDA UTARA,SEMPAJA BARAT,-0.4465289020947093,117.14595858988368,0,9
26782,SAMARINDA UTARA,SEMPAJA BARAT,-0.4430689,117.1538371,0,7
26783,SAMARINDA UTARA,SEMPAJA BARAT,-0.480066,117.182921,0,6
26784,SAMARINDA UTARA,SEMPAJA BARAT,-0.4308689,117.1459051,0,8
26785,SAMARINDA UTARA,SEMPAJA BARAT,-0.447737,117.156626,1,11
26786,SAMARINDA UTARA,SEMPAJA BARAT,-0.444995,117.150601,1,11
26787,SAMARINDA UTARA,SEMPAJA BARAT,-0.440557,117.152658,1,11
26788,SAMARINDA UTARA,SEMPAJA BARAT,-0.440093,117.152859,1,11
26789,SAMARINDA UTARA,SEMPAJA BARAT,-0.4443334,117.1530062,0,6
26790,SAMARINDA UTARA,SEMPAJA BARAT,-0.4503712904498289,117.1482395096669,1,13
26791,SAMARINDA UTARA,SEMPAJA BARAT,-0.4462791,117.1497757,0,10
26792,SAMARINDA UTARA,SEMPAJA BARAT,-0.438839,117.150064,1,11
26793,SAMARINDA UTARA,SEMPAJA BARAT,-0.437887,117.150503,1,11
26794,SAMARINDA UTARA,SEMPAJA BARAT,-0.4478952858041613,117.14791017747476,0,9
26795,SAMARINDA UTARA,SEMPAJA BARAT,-0.4367196,117.151416,0,10
26796,SAMARINDA UTARA,SEMPAJA BARAT,-0.4387936,117.1498249,0,9
26797,SAMARINDA UTARA,SEMPAJA BARAT,-0.4442466,117.1523117,0,8
26798,SAMARINDA UTARA,SEMPAJA BARAT,-0.4427358,117.1544046,1,11
26799,SAMARINDA UTARA,SEMPAJA BARAT,-0.4381953,117.1508116,0,10
26800,SAMARINDA UTARA,SEMPAJA BARAT,-0.447321,117.14966,0,10
26801,SAMARINDA UTARA,SEMPAJA BARAT,-0.4453676,117.1503819,0,9
26802,SAMARINDA UTARA,SEMPAJA BARAT,-0.438813,117.149829,1,12
26803,SAMARINDA UTARA,SEMPAJA BARAT,-0.4463002,117.1497444,0,10
26804,SAMARINDA UTARA,SEMPAJA BARAT,-0.450346,117.148449,1,11
26805,Sungai Pinang,GUNUNG LINGAI,-0.4495241,117.1757452,0,6
26806,SAMARINDA UTARA,SEMPAJA BARAT,-0.443743,117.151413,1,12
26807,SAMARINDA UTARA,SEMPAJA BARAT,-0.4485892,117.1550027,0,8
26808,SAMARINDA UTARA,SEMPAJA BARAT,-0.4388051,117.1499207,0,9
26809,SAMARINDA UTARA,SEMPAJA BARAT,-0.4506855876975706,117.14786534006429,1,12
26810,SAMARINDA UTARA,SEMPAJA BARAT,-0.4267035,117.1482745,0,9
26811,SAMARINDA UTARA,SEMPAJA BARAT,-0.4416227,117.153721,0,7
26812,SAMARINDA UTARA,SEMPAJA BARAT,-0.440528,117.152637,0,9
26813,SAMARINDA UTARA,SEMPAJA BARAT,-0.44084620757652393,117.14687130811798,0,9
26814,SAMARINDA UTARA,SEMPAJA BARAT,-0.439193,117.149115,1,11
26815,SAMARINDA UTARA,SEMPAJA BARAT,-0.4481622,117.1542334,0,6
26816,Samarinda Ulu,BUKIT PINANG,-0.4478434,117.0974821,0,6
26817,SAMARINDA UTARA,SEMPAJA BARAT,-0.450746,117.14771,1,11
26818,SAMARINDA UTARA,SEMPAJA BARAT,-0.4521432,117.1402629,1,11
26819,SAMARINDA UTARA,SEMPAJA BARAT,-0.4482602,117.1484761,0,9
26820,SAMARINDA UTARA,SEMPAJA BARAT,-0.44723,117.147278,1,12
26821,SAMARINDA UTARA,SEMPAJA BARAT,-0.440217,117.15266,0,10
26822,SAMARINDA UTARA,SEMPAJA BARAT,-0.45079886601495284,117.14780186223535,1,13
26823,SAMARINDA UTARA,SEMPAJA BARAT,-0.447767,117.148007,1,11
26824,Samarinda Utara,SEMPAJA TIMUR,-0.4291786,117.1638303,0,7
26825,SAMARINDA UTARA,SEMPAJA BARAT,-0.450774,117.147707,1,12
26826,SAMARINDA UTARA,SEMPAJA BARAT,-0.445472,117.148308,1,12
26827,SAMARINDA UTARA,SEMPAJA BARAT,-0.446345,117.142219,0,10
26828,SAMARINDA UTARA,SEMPAJA BARAT,-0.446191,117.146514,1,13
26829,SAMARINDA UTARA,SEMPAJA BARAT,-0.43896,117.151323,1,12
26830,SAMARINDA UTARA,SEMPAJA BARAT,-0.446047,117.14644,1,11
26831,SAMARINDA UTARA,SEMPAJA BARAT,-0.440425,117.15267,1,11
26832,SAMARINDA UTARA,SEMPAJA BARAT,-0.440379,117.15271,0,9
26833,SAMARINDA UTARA,SEMPAJA BARAT,-0.4488166,117.1532887,0,9
26834,SAMARINDA UTARA,SEMPAJA BARAT,-0.4396882,117.1465769,0,9
26835,SAMARINDA UTARA,SEMPAJA BARAT,-0.4441425,117.1524182,1,11
26836,SAMARINDA UTARA,SEMPAJA BARAT,-0.4445112,117.1525763,0,10
26837,SAMARINDA UTARA,SEMPAJA BARAT,-0.4387982,117.1508229,0,10
26838,SAMARINDA UTARA,SEMPAJA BARAT,-0.4425498,117.1523784,1,11
26839,SAMARINDA UTARA,SEMPAJA BARAT,-0.4486483,117.1532509,1,12
26840,SAMARINDA UTARA,SEMPAJA BARAT,-0.450773,117.147668,0,10
26841,SAMARINDA UTARA,SEMPAJA BARAT,-0.440458,117.152329,0,10
26842,SAMARINDA UTARA,SEMPAJA BARAT,-0.4411847,117.1539085,0,9
26843,SAMARINDA UTARA,SEMPAJA BARAT,-0.4771304,117.1418861,1,12
26844,SAMARINDA UTARA,SEMPAJA BARAT,-0.448896,117.149085,1,11
26845,SAMARINDA UTARA,SEMPAJA BARAT,-0.4427581,117.1543866,0,10
26846,SAMARINDA UTARA,SEMPAJA BARAT,-0.4487066,117.1536669,1,11
26847,SAMARINDA UTARA,SEMPAJA BARAT,-0.4456731,117.1608401,0,8
26848,Samarinda Ulu,AIR HITAM,-0.4646309,117.1366069,0,10
26849,SAMARINDA UTARA,BUDAYA PAMPANG,-0.373566,117.234474,0,10
26850,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3844894,117.2288456,1,11
26851,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3784795,117.2293036,1,11
26852,SAMARINDA UTARA,BUDAYA PAMPANG,-0.37794664,117.22963344,1,12
26853,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3917389,117.2258967,0,10
26854,SAMARINDA UTARA,BUDAYA PAMPANG,-0.369927,117.238024,1,11
26855,SAMARINDA UTARA,BUDAYA PAMPANG,-0.320535,117.214161,0,9
26856,SAMARINDA UTARA,BUDAYA PAMPANG,-0.378149,117.230198,0,8
26857,SAMARINDA UTARA,BUDAYA PAMPANG,-0.376932,117.230558,0,6
26858,SAMARINDA UTARA,BUDAYA PAMPANG,-0.37583,117.230456,0,9
26859,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3919693,117.2256734,1,12
26860,SAMARINDA UTARA,BUDAYA PAMPANG,-0.373435,117.234455,0,9
26861,SAMARINDA UTARA,BUDAYA PAMPANG,-0.383471,117.228853,1,13
26862,SAMARINDA UTARA,BUDAYA PAMPANG,-0.380538,117.229294,1,12
26863,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3906669,117.2260374,0,7
26864,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3803102,117.229691,1,11
26865,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3823852,117.22873687,0,10
26866,SAMARINDA UTARA,BUDAYA PAMPANG,-0.374647,117.230743,0,9
26867,SAMARINDA UTARA,BUDAYA PAMPANG,-0.376331,117.230147,1,11
26868,SAMARINDA UTARA,BUDAYA PAMPANG,-0.373785,117.234183,1,13
26869,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3797788,117.2307113,0,10
26870,SAMARINDA UTARA,BUDAYA PAMPANG,-0.380223,117.229805,1,11
26871,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3780689,117.2307587,0,9
26872,SAMARINDA UTARA,BUDAYA PAMPANG,-0.391105,117.226149,1,11
26873,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3888761,117.2265945,0,9
26874,Samarinda Utara,LEMPAKE,-0.4094922,117.1861049,1,11
26875,SAMARINDA UTARA,BUDAYA PAMPANG,-0.38107,117.229656,1,14
26876,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3904095,117.2261926,0,7
26877,SAMARINDA UTARA,BUDAYA PAMPANG,-0.374991,117.230148,1,13
26878,SAMARINDA UTARA,BUDAYA PAMPANG,-0.375287,117.230264,1,11
26879,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3909502,117.2260117,1,12
26880,SAMARINDA UTARA,BUDAYA PAMPANG,-0.380264,117.228404,1,11
26881,SAMARINDA UTARA,BUDAYA PAMPANG,-0.380353,117.229367,1,11
26882,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3816059,117.2292131,1,14
26883,SAMARINDA UTARA,BUDAYA PAMPANG,-0.380027,117.230565,1,12
26884,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3810487,117.2291412,1,11
26885,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3623647,117.2659582,1,11
26886,SAMARINDA UTARA,BUDAYA PAMPANG,-0.37332469,117.23210064,0,10
26887,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3920712,117.22517,0,8
26888,SAMARINDA UTARA,BUDAYA PAMPANG,-0.376493,117.230256,0,8
26889,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3810096,117.2288517,0,7
26890,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3794558,117.230347,1,11
26891,SAMARINDA UTARA,BUDAYA PAMPANG,-0.378089,117.230845,0,9
26892,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3892495,117.2259112,1,13
26893,SAMARINDA UTARA,BUDAYA PAMPANG,-0.392477,117.224581,0,7
26894,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3784845,117.229308,1,11
26895,SAMARINDA UTARA,BUDAYA PAMPANG,-0.377348,117.229954,1,12
26896,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3768494,117.230218,0,9
26897,SAMARINDA UTARA,BUDAYA PAMPANG,-0.376919,117.230625,1,13
26898,SAMARINDA UTARA,BUDAYA PAMPANG,-0.377163,117.230749,1,11
26899,SAMARINDA UTARA,BUDAYA PAMPANG,-0.380125,117.229359,1,11
26900,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3798004,117.2293052,1,11
26901,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3710384,117.2372632,0,6
26902,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3781962,117.2303155,0,6
26903,SAMARINDA UTARA,BUDAYA PAMPANG,-0.38048393,117.22852911,1,12
26904,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3917969,117.2262107,1,11
26905,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3785466,117.2294065,1,12
26906,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3768478,117.2302221,1,11
26907,SAMARINDA UTARA,BUDAYA PAMPANG,-0.374414,117.230244,0,10
26908,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3594887,117.2648559,0,10
26909,SAMARINDA UTARA,BUDAYA PAMPANG,-0.383772,117.227969,0,8
26910,SAMARINDA UTARA,BUDAYA PAMPANG,-0.391031,117.2260232,0,9
26911,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3760859,117.2298235,0,10
26912,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3810643,117.2343578,1,12
26913,SAMARINDA UTARA,BUDAYA PAMPANG,-0.381132,117.2290969,0,9
26914,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3768807,117.2301422,0,8
26915,SAMARINDA UTARA,BUDAYA PAMPANG,-0.378185,117.229325,1,11
26916,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3719035,117.2361901,0,10
26917,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3781461,117.2304059,1,11
26918,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3949019,117.2486888,0,9
26919,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3916974,117.2252352,0,10
26920,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3814987,117.229181,0,6
26921,SAMARINDA UTARA,BUDAYA PAMPANG,-0.371509,117.236637,0,10
26922,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3917998,117.2262208,1,11
26923,SAMARINDA UTARA,BUDAYA PAMPANG,-0.320755,117.213374,1,11
26924,SAMARINDA UTARA,BUDAYA PAMPANG,-0.377909,117.2304737,0,8
26925,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3785015,117.2292954,0,8
26926,SAMARINDA UTARA,BUDAYA PAMPANG,-0.374455,117.231517,1,14
26927,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3600147,117.2641211,0,10
26928,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3791684,117.230196,0,9
26929,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3784819,117.2293048,1,11
26930,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3783075,117.230448,0,9
26931,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3719078,117.2361961,0,8
26932,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3771789,117.2299754,1,13
26933,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3921305,117.2253835,1,12
26934,SAMARINDA UTARA,BUDAYA PAMPANG,-0.376242,117.230467,1,11
26935,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3921438,117.2253957,1,11
26936,SAMARINDA UTARA,BUDAYA PAMPANG,-0.378535,117.229775,1,12
26937,SAMARINDA UTARA,BUDAYA PAMPANG,-0.37574,117.229502,0,9
26938,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3802543,117.22895,0,10
26939,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3769759,117.2299449,1,13
26940,SAMARINDA UTARA,BUDAYA PAMPANG,-0.378596,117.230413,1,11
26941,SAMARINDA UTARA,BUDAYA PAMPANG,-0.377042,117.230027,0,10
26942,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3932452,117.198342,0,10
26943,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3903864,117.2262858,0,9
26944,SAMARINDA UTARA,BUDAYA PAMPANG,-0.319564,117.214815,0,7
26945,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3810406,117.2289926,1,11
26946,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3597481,117.2655908,1,11
26947,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3920253,117.2252805,0,9
26948,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3912051,117.225531,0,10
26949,SAMARINDA UTARA,BUDAYA PAMPANG,-0.379088,117.230152,0,10
26950,SAMARINDA UTARA,BUDAYA PAMPANG,-0.377631,117.229072,1,13
26951,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3910203,117.2260083,0,9
26952,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3592246,117.2655908,1,11
26953,SAMARINDA UTARA,BUDAYA PAMPANG,-0.379492,117.230045,0,10
26954,SAMARINDA UTARA,BUDAYA PAMPANG,-0.370904,117.237952,1,12
26955,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3896976,117.2267151,0,8
26956,SAMARINDA UTARA,BUDAYA PAMPANG,-0.375526,117.230025,0,9
26957,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3765592,117.2299075,0,10
26958,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3519636,117.2442794,1,14
26959,SAMARINDA UTARA,BUDAYA PAMPANG,-0.376516,117.230246,1,12
26960,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3802603,117.2289514,1,13
26961,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3781488,117.2301342,1,11
26962,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3810162,117.2290507,1,11
26963,SAMARINDA UTARA,BUDAYA PAMPANG,-0.3951653,117.2483214,1,11
26964,SUNGAI KUNJANG,KARANG ANYAR,-0.4984728076441631,117.12002700148822,0,8
26965,SUNGAI KUNJANG,KARANG ANYAR,-0.507245,117.1167122,1,11
26966,SUNGAI KUNJANG,KARANG ASAM ULU,-0.5289854,117.11243,1,11
26967,SUNGAI KUNJANG,TELUK LERONG ULU,-0.49711935652332256,117.1296902390828,1,15
26968,Sungai Kunjang,LOK BAHU,-0.4986769,117.1067097,1,11
26969,SUNGAI KUNJANG,TELUK LERONG ULU,-0.4997574,117.1213929,1,13
26970,SUNGAI KUNJANG,TELUK LERONG ULU,-0.4990452,117.1225621,0,9
26971,SUNGAI KUNJANG,KARANG ASAM ULU,-0.5284105,117.113289,1,14
26972,SUNGAI KUNJANG,KARANG ASAM ULU,-0.5286796,117.1133334,1,11
26973,SUNGAI KUNJANG,TELUK LERONG ULU,-0.4995028,117.1229892,1,11
26974,SUNGAI KUNJANG,TELUK LERONG ULU,-0.5051692,117.1190137,1,11
26975,SUNGAI KUNJANG,TELUK LERONG ULU,-0.4979213,117.1244477,0,9
26976,SUNGAI KUNJANG,KARANG ANYAR,-0.4999236509599602,117.11927691605584,0,9
26977,SUNGAI KUNJANG,KARANG ASAM ULU,-0.5283887,117.113283,0,10
26978,SUNGAI KUNJANG,KARANG ANYAR,-0.503844,117.117541,1,11
26979,SUNGAI KUNJANG,KARANG ASAM ILIR,-0.511417,117.113471,1,13
26980,SUNGAI KUNJANG,KARANG ANYAR,-0.5049614000574516,117.11749640175776,0,8
26981,SUNGAI KUNJANG,KARANG ANYAR,-0.4900276,117.1102498,0,8
26982,SUNGAI KUNJANG,TELUK LERONG ULU,-0.4986047,117.1227596,0,7
26983,SUNGAI KUNJANG,TELUK LERONG ULU,-0.4964386622214414,117.12968760281473,1,13
26984,SUNGAI KUNJANG,TELUK LERONG ULU,-0.5009793,117.1218793,0,7
26985,Sungai Kunjang,LOK BAHU,-0.4978913,117.1106191,1,13
26986,SAMARINDA ULU,AIR HITAM,-0.462836116092557,117.1381349232338,1,12
26987,SUNGAI KUNJANG,KARANG ANYAR,-0.5043893,117.1149154,0,10
26988,SUNGAI KUNJANG,KARANG ASAM ULU,-0.5259431,117.1133174,0,5
26989,SUNGAI KUNJANG,KARANG ANYAR,-0.508642,117.113542,1,12
26990,SUNGAI KUNJANG,KARANG ANYAR,-0.4981804,117.1213129,1,11
26991,SAMARINDA KOTA,SUNGAI PINANG LUAR,-0.4905,117.151046,0,10
26992,SUNGAI KUNJANG,KARANG ANYAR,-0.5020491091893252,117.11579215748728,0,10
26993,SUNGAI KUNJANG,KARANG ASAM ULU,-0.5289631,117.1124066,1,13
26994,SUNGAI KUNJANG,KARANG ASAM ILIR,-0.5112035,117.1168772,1,14
26995,SUNGAI KUNJANG,KARANG ANYAR,-0.501896,117.115447,0,9
26996,Sungai Kunjang,TELUK LERONG ULU,-0.500335,117.121629,0,10
26997,SUNGAI KUNJANG,KARANG ANYAR,-0.4942005,117.1185699,1,14
26998,SUNGAI KUNJANG,KARANG ASAM ULU,-0.5280615,117.1132192,1,13
26999,SUNGAI KUNJANG,KARANG ASAM ULU,-0.5261077,117.1104619,0,8
27000,LOA JANAN ILIR,SENGKOTEK,-0.5490612,117.087857,1,14
27001,SUNGAI KUNJANG,KARANG ANYAR,-0.506693,117.1098624,1,12
27002,SUNGAI KUNJANG,KARANG ANYAR,-0.5045698,117.1166707,0,7
